Year,Region,Hour,Technology,Fuel,value
2020,NO,14,Power2Gas,H2,2.5
2030,NO,14,Power2Gas,H2,3.125
2020,DK,14,Power2Gas,H2,1.6666666666666667
2030,DK,14,Power2Gas,H2,2.0833333333333335
2040,DK,14,Power2Gas,H2,16.324217308865627
2020,UK,14,Power2Gas,H2,11.666666666666668
2030,UK,14,Power2Gas,H2,11.25
2040,UK,14,Power2Gas,H2,2.916666666666666
2050,UK,14,Power2Gas,H2,29.296875
2020,DE,15,Power2Gas,H2,1.5
2030,DE,15,Power2Gas,H2,20.0
2040,DE,15,Power2Gas,H2,1.9049493578010388
2040,FR,15,Power2Gas,H2,9.504149533333333
2020,NO,15,Power2Gas,H2,2.5
2030,NO,15,Power2Gas,H2,3.125
2050,NO,15,Power2Gas,H2,3.0604649700624984
2020,DK,15,Power2Gas,H2,1.6666666666666667
2030,DK,15,Power2Gas,H2,2.0833333333333335
2040,DK,15,Power2Gas,H2,16.324217308865627
2020,UK,15,Power2Gas,H2,9.166666666666668
2030,UK,15,Power2Gas,H2,5.333333333333334
2040,UK,15,Power2Gas,H2,2.916666666666666
2050,UK,15,Power2Gas,H2,29.296875
2020,DE,16,Power2Gas,H2,10.0
2030,DE,16,Power2Gas,H2,9.730026257049865
2040,DE,16,Power2Gas,H2,1.9049493578010388
2040,FR,16,Power2Gas,H2,8.607985591465182
2020,NO,16,Power2Gas,H2,2.5
2030,NO,16,Power2Gas,H2,3.125
2050,NO,16,Power2Gas,H2,2.5141994623124995
2020,DK,16,Power2Gas,H2,1.6666666666666667
2030,DK,16,Power2Gas,H2,2.0833333333333335
2040,DK,16,Power2Gas,H2,16.324217308865627
2050,DK,16,Power2Gas,H2,4.563702719583334
2020,UK,16,Power2Gas,H2,7.784331315051693
2030,UK,16,Power2Gas,H2,6.669044979500001
2040,UK,16,Power2Gas,H2,2.916666666666666
2050,UK,16,Power2Gas,H2,9.712609834634168
2020,DE,17,Power2Gas,H2,10.0
2030,DE,17,Power2Gas,H2,20.0
2040,DE,17,Power2Gas,H2,2.0539523220000007
2050,DE,17,Power2Gas,H2,17.11518978
2020,FR,17,Power2Gas,H2,0.671590743500003
2040,FR,17,Power2Gas,H2,13.020833333333334
2020,NO,17,Power2Gas,H2,2.5
2030,NO,17,Power2Gas,H2,3.125
2050,NO,17,Power2Gas,H2,2.1179676316250013
2020,DK,17,Power2Gas,H2,1.6666666666666667
2030,DK,17,Power2Gas,H2,2.0833333333333335
2040,DK,17,Power2Gas,H2,16.175214344666667
2050,DK,17,Power2Gas,H2,5.184838290833335
2020,UK,17,Power2Gas,H2,11.666666666666668
2030,UK,17,Power2Gas,H2,10.347256498
2040,UK,17,Power2Gas,H2,10.416666666666666
2020,DE,18,Power2Gas,H2,10.0
2030,DE,18,Power2Gas,H2,17.717248965333333
2040,DE,18,Power2Gas,H2,2.1636287665000005
2050,DE,18,Power2Gas,H2,9.506919467500001
2020,FR,18,Power2Gas,H2,5.655294979500008
2040,FR,18,Power2Gas,H2,13.020833333333334
2020,NO,18,Power2Gas,H2,2.5
2030,NO,18,Power2Gas,H2,3.125
2020,DK,18,Power2Gas,H2,1.6666666666666667
2030,DK,18,Power2Gas,H2,4.366084367999999
2040,DK,18,Power2Gas,H2,13.658706794499986
2050,DK,18,Power2Gas,H2,13.279538865833333
2020,UK,18,Power2Gas,H2,9.344705020499994
2030,UK,18,Power2Gas,H2,11.25
2040,UK,18,Power2Gas,H2,10.416666666666666
2050,UK,18,Power2Gas,H2,7.036045974166672
2020,DE,19,Power2Gas,H2,10.0
2030,DE,19,Power2Gas,H2,20.0
2050,DE,19,Power2Gas,H2,8.230139672499998
2020,FR,19,Power2Gas,H2,6.403107925500004
2040,FR,19,Power2Gas,H2,13.020833333333334
2050,FR,19,Power2Gas,H2,0.15708357716665922
2020,NO,19,Power2Gas,H2,2.5
2030,NO,19,Power2Gas,H2,3.125
2050,NO,19,Power2Gas,H2,2.7512726753125
2020,DK,19,Power2Gas,H2,1.6666666666666667
2030,DK,19,Power2Gas,H2,2.0833333333333335
2040,DK,19,Power2Gas,H2,2.8992291390000005
2050,DK,19,Power2Gas,H2,7.677037504583335
2020,UK,19,Power2Gas,H2,8.596892074499998
2030,UK,19,Power2Gas,H2,11.25
2040,UK,19,Power2Gas,H2,10.416666666666666
2050,UK,19,Power2Gas,H2,10.166050992916668
2020,DE,20,Power2Gas,H2,7.056916905166667
2030,DE,20,Power2Gas,H2,9.405624911279947
2040,DE,20,Power2Gas,H2,6.761888665999999
2020,FR,20,Power2Gas,H2,1.6578350755000049
2040,FR,20,Power2Gas,H2,13.020833333333334
2020,NO,20,Power2Gas,H2,2.5
2030,NO,20,Power2Gas,H2,3.125
2040,NO,20,Power2Gas,H2,3.4021137431666677
2050,NO,20,Power2Gas,H2,7.015285934874999
2020,DK,20,Power2Gas,H2,4.6097497615
2030,DK,20,Power2Gas,H2,8.66075842
2040,DK,20,Power2Gas,H2,11.9714142575
2050,DK,20,Power2Gas,H2,20.653984898458333
2020,UK,20,Power2Gas,H2,11.666666666666668
2030,UK,20,Power2Gas,H2,12.642513027000001
2040,UK,20,Power2Gas,H2,10.416666666666666
2020,DE,21,Power2Gas,H2,10.0
2030,DE,21,Power2Gas,H2,18.458359214333335
2040,DE,21,Power2Gas,H2,2.4314400660000004
2050,DE,21,Power2Gas,H2,8.575689274687504
2020,FR,21,Power2Gas,H2,3.333333333333334
2040,FR,21,Power2Gas,H2,13.020833333333334
2020,NO,21,Power2Gas,H2,2.5
2030,NO,21,Power2Gas,H2,3.125
2040,NO,21,Power2Gas,H2,3.90625
2050,NO,21,Power2Gas,H2,8.733698909062499
2020,DK,21,Power2Gas,H2,1.6666666666666667
2030,DK,21,Power2Gas,H2,3.6249741189999996
2040,DK,21,Power2Gas,H2,5.366027603999999
2050,DK,21,Power2Gas,H2,10.359882649583332
2020,UK,21,Power2Gas,H2,11.666666666666668
2030,UK,21,Power2Gas,H2,10.0752455945
2040,UK,21,Power2Gas,H2,10.416666666666666
2020,DE,22,Power2Gas,H2,6.347165115166667
2030,DE,22,Power2Gas,H2,8.825982532833335
2040,DE,22,Power2Gas,H2,9.235521422000001
2050,DE,22,Power2Gas,H2,1.5642099312500015
2020,FR,22,Power2Gas,H2,8.333333333333334
2040,FR,22,Power2Gas,H2,13.020833333333334
2020,NO,22,Power2Gas,H2,2.5
2030,NO,22,Power2Gas,H2,3.125
2050,NO,22,Power2Gas,H2,4.1156914204375
2020,DK,22,Power2Gas,H2,5.3195015515
2030,DK,22,Power2Gas,H2,9.4822649975
2040,DK,22,Power2Gas,H2,12.899895244666665
2050,DK,22,Power2Gas,H2,21.22224840208333
2020,UK,22,Power2Gas,H2,6.666666666666667
2030,UK,22,Power2Gas,H2,15.025085803
2040,UK,22,Power2Gas,H2,10.416666666666666
2050,UK,22,Power2Gas,H2,21.25633462111584
2020,DE,23,Power2Gas,H2,10.0
2030,DE,23,Power2Gas,H2,15.416666666666666
2020,FR,23,Power2Gas,H2,8.333333333333334
2040,FR,23,Power2Gas,H2,11.598362306999999
2050,FR,23,Power2Gas,H2,2.119805015666664
2020,NO,23,Power2Gas,H2,2.5
2030,NO,23,Power2Gas,H2,3.125
2040,NO,23,Power2Gas,H2,3.90625
2050,NO,23,Power2Gas,H2,4.763368690124998
2020,DK,23,Power2Gas,H2,1.6666666666666667
2030,DK,23,Power2Gas,H2,2.0833333333333335
2040,DK,23,Power2Gas,H2,2.5844306495
2050,DK,23,Power2Gas,H2,4.564699081094987
2020,UK,23,Power2Gas,H2,6.666666666666667
2030,UK,23,Power2Gas,H2,15.833333333333334
2040,UK,23,Power2Gas,H2,11.839137693000001
2050,UK,23,Power2Gas,H2,27.177069984333336
2020,DE,24,Power2Gas,H2,10.0
2030,DE,24,Power2Gas,H2,18.004393327333332
2050,DE,24,Power2Gas,H2,1.9492208550000072
2020,FR,24,Power2Gas,H2,3.333333333333334
2020,NO,24,Power2Gas,H2,2.5
2030,NO,24,Power2Gas,H2,3.125
2040,NO,24,Power2Gas,H2,3.90625
2050,NO,24,Power2Gas,H2,2.0305418369375006
2020,DK,24,Power2Gas,H2,1.6666666666666667
2030,DK,24,Power2Gas,H2,2.2298818775000004
2040,DK,24,Power2Gas,H2,3.8524884150000007
2050,DK,24,Power2Gas,H2,7.3432193820833325
2020,UK,24,Power2Gas,H2,11.666666666666668
2030,UK,24,Power2Gas,H2,13.099058128500001
2040,UK,24,Power2Gas,H2,23.4375
2050,UK,24,Power2Gas,H2,29.296875
2020,DE,25,Power2Gas,H2,9.347280073166667
2030,DE,25,Power2Gas,H2,16.909560700333333
2050,DE,25,Power2Gas,H2,2.002789629999995
2020,FR,25,Power2Gas,H2,3.333333333333334
2040,FR,25,Power2Gas,H2,3.5287789734999997
2020,NO,25,Power2Gas,H2,2.5
2030,NO,25,Power2Gas,H2,3.125
2040,NO,25,Power2Gas,H2,3.90625
2050,NO,25,Power2Gas,H2,6.146361101749999
2020,DK,25,Power2Gas,H2,2.3193865935
2030,DK,25,Power2Gas,H2,5.173772633
2040,DK,25,Power2Gas,H2,7.544048565500002
2050,DK,25,Power2Gas,H2,11.882460768333331
2020,UK,25,Power2Gas,H2,11.666666666666668
2030,UK,25,Power2Gas,H2,11.25
2040,UK,25,Power2Gas,H2,19.9087210265
2050,UK,25,Power2Gas,H2,29.296875
2020,DE,26,Power2Gas,H2,6.513166147166666
2030,DE,26,Power2Gas,H2,8.095629048
2040,DE,26,Power2Gas,H2,5.874354275000002
2020,FR,26,Power2Gas,H2,0.2073823125000036
2040,FR,26,Power2Gas,H2,12.325666618000003
2020,NO,26,Power2Gas,H2,2.5
2030,NO,26,Power2Gas,H2,3.125
2040,NO,26,Power2Gas,H2,3.1003518251666673
2050,NO,26,Power2Gas,H2,12.200808849125
2020,DK,26,Power2Gas,H2,5.1535005195000005
2030,DK,26,Power2Gas,H2,9.404370952
2040,DK,26,Power2Gas,H2,13.160710566499997
2050,DK,26,Power2Gas,H2,15.468461984208332
2020,UK,26,Power2Gas,H2,11.666666666666668
2030,UK,26,Power2Gas,H2,15.833333333333334
2040,UK,26,Power2Gas,H2,11.111833381999997
2050,UK,26,Power2Gas,H2,29.296875
2020,DE,27,Power2Gas,H2,5.166666666666667
2030,DE,27,Power2Gas,H2,12.5
2040,DE,27,Power2Gas,H2,7.287322948499977
2050,DE,27,Power2Gas,H2,15.884328584999984
2020,FR,27,Power2Gas,H2,7.509085408
2040,FR,27,Power2Gas,H2,1.9433062339999978
2050,FR,27,Power2Gas,H2,9.522244125999997
2030,NO,27,Power2Gas,H2,1.179482173500002
2040,NO,27,Power2Gas,H2,3.3336734770000005
2050,NO,27,Power2Gas,H2,13.770228712562501
2020,DK,27,Power2Gas,H2,9.0
2030,DK,27,Power2Gas,H2,11.789064500109586
2040,DK,27,Power2Gas,H2,13.929248852453302
2050,DK,27,Power2Gas,H2,24.66479675791667
2020,UK,27,Power2Gas,H2,7.490914592000001
2030,UK,27,Power2Gas,H2,11.25
2040,UK,27,Power2Gas,H2,21.494193766000002
2050,UK,27,Power2Gas,H2,13.020833333333334
2020,DE,28,Power2Gas,H2,9.3866626855
2030,DE,28,Power2Gas,H2,18.936721058
2040,DE,28,Power2Gas,H2,18.582969754499977
2050,DE,28,Power2Gas,H2,45.577848794999994
2020,FR,28,Power2Gas,H2,3.333333333333334
2030,FR,28,Power2Gas,H2,11.327754585000012
2040,FR,28,Power2Gas,H2,19.291851818000005
2050,FR,28,Power2Gas,H2,56.62960578037777
2030,NO,28,Power2Gas,H2,0.502553090000001
2040,NO,28,Power2Gas,H2,2.6716499047499993
2050,NO,28,Power2Gas,H2,13.770228712562501
2020,DK,28,Power2Gas,H2,4.780003981166668
2030,DK,28,Power2Gas,H2,11.321349782000002
2040,DK,28,Power2Gas,H2,7.810236851953302
2050,DK,28,Power2Gas,H2,22.25639178291666
2020,UK,28,Power2Gas,H2,11.666666666666668
2030,UK,28,Power2Gas,H2,18.833333333333336
2040,UK,28,Power2Gas,H2,10.416666666666666
2050,UK,28,Power2Gas,H2,45.36729316708335
2020,DE,29,Power2Gas,H2,23.398364573000002
2030,DE,29,Power2Gas,H2,30.0
2040,DE,29,Power2Gas,H2,39.405886850999984
2050,DE,29,Power2Gas,H2,47.918996126813404
2020,FR,29,Power2Gas,H2,9.00286458864079
2030,FR,29,Power2Gas,H2,19.420427141499996
2040,FR,29,Power2Gas,H2,29.482157614
2050,FR,29,Power2Gas,H2,56.62960578037777
2030,NO,29,Power2Gas,H2,3.057558883109769
2040,NO,29,Power2Gas,H2,3.0294607264999986
2050,NO,29,Power2Gas,H2,11.947715455125001
2020,DK,29,Power2Gas,H2,5.768302093666665
2030,DK,29,Power2Gas,H2,9.583333333333334
2040,DK,29,Power2Gas,H2,8.1029394754533
2050,DK,29,Power2Gas,H2,24.23218760416666
2020,UK,29,Power2Gas,H2,14.166666666666668
2030,UK,29,Power2Gas,H2,14.829572858500002
2040,UK,29,Power2Gas,H2,15.493903119166657
2050,UK,29,Power2Gas,H2,52.498322154583335
2020,DE,30,Power2Gas,H2,28.78385279643035
2030,DE,30,Power2Gas,H2,31.3127624659858
2040,DE,30,Power2Gas,H2,46.7250541595
2050,DE,30,Power2Gas,H2,47.91899612681338
2020,FR,30,Power2Gas,H2,13.652948252999998
2030,FR,30,Power2Gas,H2,21.603904200680866
2040,FR,30,Power2Gas,H2,38.020833333333336
2050,FR,30,Power2Gas,H2,56.62960578037777
2030,NO,30,Power2Gas,H2,0.036204774999999856
2040,NO,30,Power2Gas,H2,1.2212311125000002
2050,NO,30,Power2Gas,H2,6.907530278999998
2020,DK,30,Power2Gas,H2,4.166666666666667
2030,DK,30,Power2Gas,H2,9.583333333333334
2040,DK,30,Power2Gas,H2,5.289185554166666
2050,DK,30,Power2Gas,H2,20.476765486666665
2020,UK,30,Power2Gas,H2,8.453882354000003
2030,UK,30,Power2Gas,H2,11.333333333333334
2040,UK,30,Power2Gas,H2,10.416666666666666
2050,UK,30,Power2Gas,H2,52.498322154583335
2020,DE,31,Power2Gas,H2,27.0053560285
2030,DE,31,Power2Gas,H2,30.0
2040,DE,31,Power2Gas,H2,46.7250541595
2050,DE,31,Power2Gas,H2,47.91899612681338
2020,FR,31,Power2Gas,H2,13.102293557
2030,FR,31,Power2Gas,H2,22.916666666666664
2040,FR,31,Power2Gas,H2,36.856190691
2050,FR,31,Power2Gas,H2,56.62960578037777
2040,NO,31,Power2Gas,H2,0.5287521759999987
2050,NO,31,Power2Gas,H2,7.200508190124999
2020,DK,31,Power2Gas,H2,3.3391038101729933
2030,DK,31,Power2Gas,H2,7.97049022103913
2040,DK,31,Power2Gas,H2,9.731664490666667
2050,DK,31,Power2Gas,H2,20.396773834166666
2020,UK,31,Power2Gas,H2,10.780162456000001
2030,UK,31,Power2Gas,H2,11.333333333333334
2040,UK,31,Power2Gas,H2,13.910651565999999
2050,UK,31,Power2Gas,H2,52.498322154583335
2020,DE,32,Power2Gas,H2,11.635680551500005
2030,DE,32,Power2Gas,H2,20.882045391500004
2040,DE,32,Power2Gas,H2,19.230717006000006
2050,DE,32,Power2Gas,H2,47.91899612681338
2020,FR,32,Power2Gas,H2,8.489088368999997
2030,FR,32,Power2Gas,H2,17.137157695701745
2040,FR,32,Power2Gas,H2,23.417090503999994
2050,FR,32,Power2Gas,H2,56.62960578037777
2050,NO,32,Power2Gas,H2,7.431762920312501
2020,DK,32,Power2Gas,H2,2.5309861151666615
2030,DK,32,Power2Gas,H2,5.927580957075131
2040,DK,32,Power2Gas,H2,8.14191505698705
2050,DK,32,Power2Gas,H2,4.6232596612640116
2020,UK,32,Power2Gas,H2,12.407813779000001
2030,UK,32,Power2Gas,H2,8.964912280701757
2040,UK,32,Power2Gas,H2,19.342104024
2050,UK,32,Power2Gas,H2,52.498322154583335
2020,DE,33,Power2Gas,H2,2.712021686
2030,DE,33,Power2Gas,H2,9.111417475833333
2040,DE,33,Power2Gas,H2,15.625
2050,DE,33,Power2Gas,H2,13.684183879999997
2020,FR,33,Power2Gas,H2,6.015514888000003
2030,FR,33,Power2Gas,H2,7.318527082000003
2040,FR,33,Power2Gas,H2,10.147577446999998
2050,FR,33,Power2Gas,H2,25.03453688758485
2020,NO,33,Power2Gas,H2,2.5
2050,NO,33,Power2Gas,H2,4.7651208869375
2020,DK,33,Power2Gas,H2,2.5253195885
2030,DK,33,Power2Gas,H2,5.4719158575
2040,DK,33,Power2Gas,H2,6.510416666666666
2050,DK,33,Power2Gas,H2,9.102274453333337
2020,UK,33,Power2Gas,H2,6.484485111999998
2030,UK,33,Power2Gas,H2,12.347989116499999
2040,UK,33,Power2Gas,H2,13.289922553000002
2050,UK,33,Power2Gas,H2,27.23885904383457
2020,DE,34,Power2Gas,H2,9.291124389166667
2030,DE,34,Power2Gas,H2,9.400959119
2040,DE,34,Power2Gas,H2,15.005629920666665
2050,DE,34,Power2Gas,H2,3.6003949499999948
2020,FR,34,Power2Gas,H2,3.333333333333334
2030,FR,34,Power2Gas,H2,7.549184037499998
2040,FR,34,Power2Gas,H2,3.1428029509999966
2050,FR,34,Power2Gas,H2,25.961765417083342
2020,NO,34,Power2Gas,H2,2.5
2040,NO,34,Power2Gas,H2,0.10512524400000078
2050,NO,34,Power2Gas,H2,2.211573487312499
2020,DK,34,Power2Gas,H2,2.3755422775
2030,DK,34,Power2Gas,H2,4.233045735646758
2040,DK,34,Power2Gas,H2,5.6875761115
2050,DK,34,Power2Gas,H2,9.500339632916665
2020,UK,34,Power2Gas,H2,11.666666666666668
2030,UK,34,Power2Gas,H2,15.275144441186578
2040,UK,34,Power2Gas,H2,21.631782439500004
2050,UK,34,Power2Gas,H2,15.692072346020835
2020,DE,35,Power2Gas,H2,8.630258160166667
2030,DE,35,Power2Gas,H2,6.350445729000004
2040,DE,35,Power2Gas,H2,7.0817333934166715
2020,FR,35,Power2Gas,H2,5.367905246538832
2030,FR,35,Power2Gas,H2,5.633702161066536
2040,FR,35,Power2Gas,H2,7.282668765500006
2050,FR,35,Power2Gas,H2,18.733427871833328
2020,NO,35,Power2Gas,H2,2.5
2030,NO,35,Power2Gas,H2,1.3622193945000003
2040,NO,35,Power2Gas,H2,0.9749518147500003
2050,NO,35,Power2Gas,H2,5.284644394312499
2020,DK,35,Power2Gas,H2,3.0364085064999995
2030,DK,35,Power2Gas,H2,6.2684201555
2040,DK,35,Power2Gas,H2,7.114883575499999
2050,DK,35,Power2Gas,H2,5.352965016559356
2020,UK,35,Power2Gas,H2,14.166666666666668
2030,UK,35,Power2Gas,H2,16.843545893266793
2040,UK,35,Power2Gas,H2,23.11867911749999
2050,UK,35,Power2Gas,H2,27.996940444940652
2020,DE,36,Power2Gas,H2,10.0
2030,DE,36,Power2Gas,H2,2.2243456719999966
2040,DE,36,Power2Gas,H2,3.594780980000003
2020,FR,36,Power2Gas,H2,3.8472502991113835
2030,FR,36,Power2Gas,H2,10.321336969500003
2040,FR,36,Power2Gas,H2,2.939496963235513
2020,NO,36,Power2Gas,H2,2.5
2030,NO,36,Power2Gas,H2,4.517274733500001
2040,NO,36,Power2Gas,H2,5.413733501499999
2050,NO,36,Power2Gas,H2,8.32494711502671
2020,DK,36,Power2Gas,H2,1.6666666666666667
2030,DK,36,Power2Gas,H2,3.5620426249999997
2040,DK,36,Power2Gas,H2,3.974423249999999
2020,UK,36,Power2Gas,H2,14.166666666666668
2030,UK,36,Power2Gas,H2,15.833333333333334
2040,UK,36,Power2Gas,H2,29.65048197193115
2050,UK,36,Power2Gas,H2,48.82812500000001
2020,DE,37,Power2Gas,H2,10.0
2030,DE,37,Power2Gas,H2,4.640768962922277
2020,NO,37,Power2Gas,H2,2.5
2030,NO,37,Power2Gas,H2,5.546356231500002
2040,NO,37,Power2Gas,H2,7.376532392500001
2050,NO,37,Power2Gas,H2,4.8828125
2020,DK,37,Power2Gas,H2,1.6666666666666667
2030,DK,37,Power2Gas,H2,3.9628434900000005
2040,DK,37,Power2Gas,H2,0.8828120837055673
2020,UK,37,Power2Gas,H2,11.666666666666668
2030,UK,37,Power2Gas,H2,13.411977101833333
2040,UK,37,Power2Gas,H2,15.135852674188605
2050,UK,37,Power2Gas,H2,46.10677289327846
2020,FR,38,Power2Gas,H2,3.333333333333334
2020,NO,38,Power2Gas,H2,2.5
2030,NO,38,Power2Gas,H2,2.2593669600000004
2040,NO,38,Power2Gas,H2,3.90625
2050,NO,38,Power2Gas,H2,4.8828125
2020,DK,38,Power2Gas,H2,1.6666666666666667
2030,DK,38,Power2Gas,H2,2.0833333333333335
2020,UK,38,Power2Gas,H2,11.666666666666668
2030,UK,38,Power2Gas,H2,15.833333333333334
2040,UK,38,Power2Gas,H2,2.916666666666666
2020,DE,39,Power2Gas,H2,6.6620937876666675
2030,DE,39,Power2Gas,H2,5.578106751333335
2020,NO,39,Power2Gas,H2,2.5
2030,NO,39,Power2Gas,H2,1.9845578035000009
2040,NO,39,Power2Gas,H2,3.90625
2050,NO,39,Power2Gas,H2,4.734253526062499
2020,DK,39,Power2Gas,H2,5.0045728789999995
2030,DK,39,Power2Gas,H2,9.005226581999999
2040,DK,39,Power2Gas,H2,10.635006360875034
2020,UK,39,Power2Gas,H2,4.166666666666667
2030,UK,39,Power2Gas,H2,15.833333333333334
2040,UK,39,Power2Gas,H2,4.258462067803756
2020,NO,40,Power2Gas,H2,2.5
2030,NO,40,Power2Gas,H2,0.20763197300000025
2040,NO,40,Power2Gas,H2,3.90625
2050,NO,40,Power2Gas,H2,2.600117136312499
2020,DK,40,Power2Gas,H2,1.6666666666666667
2030,DK,40,Power2Gas,H2,3.4944227365
2040,DK,40,Power2Gas,H2,1.9721120932776253
2020,UK,40,Power2Gas,H2,4.166666666666667
2030,UK,40,Power2Gas,H2,7.715690883751663
2040,UK,40,Power2Gas,H2,9.570593995500001
2020,DE,41,Power2Gas,H2,5.7222517718333314
2030,DE,41,Power2Gas,H2,10.906405690333333
2040,DE,41,Power2Gas,H2,1.8848462429999984
2020,FR,41,Power2Gas,H2,8.333333333333334
2020,NO,41,Power2Gas,H2,2.5
2030,NO,41,Power2Gas,H2,3.125
2040,NO,41,Power2Gas,H2,3.90625
2050,NO,41,Power2Gas,H2,4.8828125
2020,DK,41,Power2Gas,H2,1.7612402870000001
2030,DK,41,Power2Gas,H2,3.676927643000001
2040,DK,41,Power2Gas,H2,5.2414615630000005
2020,UK,41,Power2Gas,H2,4.666666666666667
2030,UK,41,Power2Gas,H2,5.853484160499999
2040,UK,41,Power2Gas,H2,10.416666666666666
2020,DE,42,Power2Gas,H2,10.0
2030,DE,42,Power2Gas,H2,10.160686109577716
2020,FR,42,Power2Gas,H2,1.3838113394549403
2020,NO,42,Power2Gas,H2,2.5
2030,NO,42,Power2Gas,H2,3.125
2040,NO,42,Power2Gas,H2,4.008329343060971
2050,NO,42,Power2Gas,H2,4.8828125
2020,DK,42,Power2Gas,H2,1.6666666666666667
2030,DK,42,Power2Gas,H2,2.0833333333333335
2020,UK,42,Power2Gas,H2,6.699691025000001
2030,UK,42,Power2Gas,H2,9.995460816500001
2040,UK,42,Power2Gas,H2,10.416666666666666
2020,DE,43,Power2Gas,H2,10.0
2030,DE,43,Power2Gas,H2,2.0436886464999997
2040,DE,43,Power2Gas,H2,4.196302748000001
2020,FR,43,Power2Gas,H2,5.424772118000001
2030,FR,43,Power2Gas,H2,0.5882152865000005
2040,FR,43,Power2Gas,H2,5.388525857500003
2050,FR,43,Power2Gas,H2,1.1493094721012245
2020,NO,43,Power2Gas,H2,2.5
2030,NO,43,Power2Gas,H2,3.125
2040,NO,43,Power2Gas,H2,3.90625
2050,NO,43,Power2Gas,H2,4.8828125
2020,DK,43,Power2Gas,H2,1.6666666666666667
2030,DK,43,Power2Gas,H2,2.0833333333333335
2040,DK,43,Power2Gas,H2,1.0491574655000002
2020,UK,43,Power2Gas,H2,9.575227882
2030,UK,43,Power2Gas,H2,13.571610752999998
2040,UK,43,Power2Gas,H2,21.889713114
2050,UK,43,Power2Gas,H2,19.552236461249997
2020,DE,44,Power2Gas,H2,10.0
2030,DE,44,Power2Gas,H2,11.419561006333334
2040,DE,44,Power2Gas,H2,2.4765218259999973
2050,DE,44,Power2Gas,H2,0.27815488999999616
2020,FR,44,Power2Gas,H2,4.875364978
2030,FR,44,Power2Gas,H2,9.611058560155604
2040,FR,44,Power2Gas,H2,18.349682869999995
2050,FR,44,Power2Gas,H2,18.140362624
2020,NO,44,Power2Gas,H2,2.5
2030,NO,44,Power2Gas,H2,3.125
2050,NO,44,Power2Gas,H2,2.783203789874999
2020,DK,44,Power2Gas,H2,1.6666666666666667
2030,DK,44,Power2Gas,H2,3.163772327
2040,DK,44,Power2Gas,H2,4.215730332
2050,DK,44,Power2Gas,H2,2.2159660274999977
2020,UK,44,Power2Gas,H2,13.707257054
2030,UK,44,Power2Gas,H2,18.833333333333336
2040,UK,44,Power2Gas,H2,29.65048197193115
2050,UK,44,Power2Gas,H2,29.767143386249998
2020,DE,45,Power2Gas,H2,9.005895781666666
2030,DE,45,Power2Gas,H2,9.510453674333332
2040,DE,45,Power2Gas,H2,0.12621337900000107
2020,FR,45,Power2Gas,H2,5.520039326000004
2030,FR,45,Power2Gas,H2,6.257609851
2040,FR,45,Power2Gas,H2,13.211117055000003
2050,FR,45,Power2Gas,H2,8.021300648944639
2020,NO,45,Power2Gas,H2,2.5
2030,NO,45,Power2Gas,H2,0.23430881000000037
2040,NO,45,Power2Gas,H2,3.90625
2020,DK,45,Power2Gas,H2,2.660770885
2030,DK,45,Power2Gas,H2,5.072879659000001
2040,DK,45,Power2Gas,H2,6.838940515666664
2020,UK,45,Power2Gas,H2,9.479960673999997
2030,UK,45,Power2Gas,H2,13.532854225499996
2040,UK,45,Power2Gas,H2,21.490395717
2050,UK,45,Power2Gas,H2,14.02849523500897
2020,DE,46,Power2Gas,H2,10.0
2040,DE,46,Power2Gas,H2,13.805515182166667
2020,FR,46,Power2Gas,H2,1.8894968739999989
2040,FR,46,Power2Gas,H2,4.277704867179368
2020,NO,46,Power2Gas,H2,2.5
2030,NO,46,Power2Gas,H2,3.125
2040,NO,46,Power2Gas,H2,3.90625
2050,NO,46,Power2Gas,H2,1.0976803334375003
2020,DK,46,Power2Gas,H2,1.6666666666666667
2030,DK,46,Power2Gas,H2,2.9475900545000004
2040,DK,46,Power2Gas,H2,4.4236514845
2020,UK,46,Power2Gas,H2,11.666666666666668
2030,UK,46,Power2Gas,H2,10.934881321
2040,UK,46,Power2Gas,H2,17.096256422
2040,DE,47,Power2Gas,H2,15.625
2020,FR,47,Power2Gas,H2,4.738390766
2020,NO,47,Power2Gas,H2,2.5
2030,NO,47,Power2Gas,H2,0.22449445249999966
2040,NO,47,Power2Gas,H2,3.90625
2050,NO,47,Power2Gas,H2,0.8528484931250004
2020,DK,47,Power2Gas,H2,1.6666666666666667
2030,DK,47,Power2Gas,H2,2.0833333333333335
2040,DK,47,Power2Gas,H2,0.9445411725000001
2020,UK,47,Power2Gas,H2,8.005359234
2030,UK,47,Power2Gas,H2,11.838496489499999
2040,UK,47,Power2Gas,H2,15.417574980000001
2020,DE,48,Power2Gas,H2,10.0
2030,DE,48,Power2Gas,H2,12.5
2040,DE,48,Power2Gas,H2,15.625
2020,FR,48,Power2Gas,H2,3.6876258920000007
2040,FR,48,Power2Gas,H2,3.5834035019999995
2020,NO,48,Power2Gas,H2,2.5
2030,NO,48,Power2Gas,H2,1.7565787605547392
2040,NO,48,Power2Gas,H2,3.90625
2050,NO,48,Power2Gas,H2,2.1537363804374996
2020,DK,48,Power2Gas,H2,1.6666666666666667
2030,DK,48,Power2Gas,H2,2.0833333333333335
2040,DK,48,Power2Gas,H2,0.2798071050000006
2020,UK,48,Power2Gas,H2,11.312374108
